line,train_id,source_file,source_pages,recorded_stops
Western,90379,1777701123504-DN PTT W.E.F.  01.05.2026.pdf,17,9
Western,90380,1777701192855-UP PTT W.E.F 01.05.2026.pdf,18,22
Western,90381,1777701123504-DN PTT W.E.F.  01.05.2026.pdf,17,22
Western,90382,1777701192855-UP PTT W.E.F 01.05.2026.pdf,18,18
Western,90384,1777701192855-UP PTT W.E.F 01.05.2026.pdf,19,19
Western,90385,1777701123504-DN PTT W.E.F.  01.05.2026.pdf,18,19
Western,90386,1777701192855-UP PTT W.E.F 01.05.2026.pdf,19,13
Western,90387,1777701123504-DN PTT W.E.F.  01.05.2026.pdf,18,9
Western,90388,1777701192855-UP PTT W.E.F 01.05.2026.pdf,19,16
Western,90389,1777701123504-DN PTT W.E.F.  01.05.2026.pdf,18,5
Western,90390,1777701192855-UP PTT W.E.F 01.05.2026.pdf,19,22
Western,90391,1777701123504-DN PTT W.E.F.  01.05.2026.pdf,18,9
Western,90393,1777701123504-DN PTT W.E.F.  01.05.2026.pdf,18,22
Western,90394,1777701192855-UP PTT W.E.F 01.05.2026.pdf,19,12
Western,90395,1777701123504-DN PTT W.E.F.  01.05.2026.pdf,18,5
Western,90396,1777701192855-UP PTT W.E.F 01.05.2026.pdf,19,16
Western,90398,1777701192855-UP PTT W.E.F 01.05.2026.pdf,19,22
Western,90399,1777701123504-DN PTT W.E.F.  01.05.2026.pdf,18,14
Western,90401,1777701123504-DN PTT W.E.F.  01.05.2026.pdf,18,22
Western,90402,1777701192855-UP PTT W.E.F 01.05.2026.pdf,19,22
Western,90403,1777701123504-DN PTT W.E.F.  01.05.2026.pdf,18,14
Western,90404,1777701192855-UP PTT W.E.F 01.05.2026.pdf,20,22
Western,90405,1777701123504-DN PTT W.E.F.  01.05.2026.pdf,18,14
Western,90407,1777701123504-DN PTT W.E.F.  01.05.2026.pdf,18,28
Western,90408,1777701192855-UP PTT W.E.F 01.05.2026.pdf,20,22
Western,90409,1777701123504-DN PTT W.E.F.  01.05.2026.pdf,19,22
Western,90410,1777701192855-UP PTT W.E.F 01.05.2026.pdf,20,19
Western,90411,1777701123504-DN PTT W.E.F.  01.05.2026.pdf,19,22
Western,90412,1777701192855-UP PTT W.E.F 01.05.2026.pdf,20,16
Western,90413,1777701123504-DN PTT W.E.F.  01.05.2026.pdf,19,22
Western,90414,1777701192855-UP PTT W.E.F 01.05.2026.pdf,20,22
Western,90416,1777701192855-UP PTT W.E.F 01.05.2026.pdf,20,9
Western,90417,1777701123504-DN PTT W.E.F.  01.05.2026.pdf,19,19
Western,90418,1777701192855-UP PTT W.E.F 01.05.2026.pdf,20,19
Western,90419,1777701123504-DN PTT W.E.F.  01.05.2026.pdf,19,22
Western,90420,1777701192855-UP PTT W.E.F 01.05.2026.pdf,21,22
